"","V1","V2","V3"
"1933.6944",1933.6944,0.00175,-0.0315
"1933.7222",1933.7222,0.0017,-0.0306
"1933.75",1933.75,0.001625,-0.02925
"1933.7778",1933.7778,0.00155,-0.0279
"1933.8056",1933.8056,0.0015,-0.027
"1933.8333",1933.8333,0.001425,-0.02565
"1933.8611",1933.8611,0.001375,-0.02475
"1933.8889",1933.8889,0.001325,-0.02385
"1933.9167",1933.9167,0.001275,-0.02295
"1933.9444",1933.9444,0.0012,-0.0216
"1933.9722",1933.9722,0.001175,-0.02115
"1934",1934,0.0011,-0.0198
"1934.0278",1934.0278,0.001075,-0.01935
"1934.0556",1934.0556,0.00105,-0.0189
"1934.0833",1934.0833,0.000975,-0.01755
"1934.1111",1934.1111,0.00095,-0.0171
"1934.1389",1934.1389,9e-04,-0.0162
"1934.1667",1934.1667,0.000875,-0.01575
"1934.1944",1934.1944,0.00085,-0.0153
"1934.2222",1934.2222,8e-04,-0.0144
"1934.25",1934.25,0.000775,-0.01395
"1934.2778",1934.2778,0.00075,-0.0135
"1934.3056",1934.3056,0.000725,-0.01305
"1934.3333",1934.3333,0.000675,-0.01215
"1934.3611",1934.3611,0.00065,-0.0117
"1934.3889",1934.3889,0.000625,-0.01125
"1934.4167",1934.4167,6e-04,-0.0108
"1934.4444",1934.4444,0.000575,-0.01035
"1934.4722",1934.4722,0.00055,-0.0099
"1934.5",1934.5,0.000525,-0.00945
"1934.5278",1934.5278,0.000525,-0.00945
"1934.5556",1934.5556,0.000475,-0.00855
"1934.5833",1934.5833,0.00045,-0.0081
"1934.6111",1934.6111,0.00045,-0.0081
"1934.6389",1934.6389,0.000325,-0.00585
"1934.6667",1934.6667,0.000325,-0.00585
"1934.6944",1934.6944,3e-04,-0.0054
"1934.7222",1934.7222,3e-04,-0.0054
"1934.75",1934.75,0.000275,-0.00495
"1934.7778",1934.7778,0.000275,-0.00495
"1934.8056",1934.8056,0.00025,-0.0045
"1934.8333",1934.8333,0.00025,-0.0045
"1934.8611",1934.8611,0.000225,-0.00405
"1934.8889",1934.8889,0.000225,-0.00405
"1934.9167",1934.9167,0.000225,-0.00405
"1934.9444",1934.9444,2e-04,-0.0036
"1934.9722",1934.9722,2e-04,-0.0036
"1935",1935,2e-04,-0.0036
"1935.0278",1935.0278,0.000175,-0.00315
"1935.0556",1935.0556,0.000175,-0.00315
"1935.0833",1935.0833,0.000175,-0.00315
"1935.1111",1935.1111,0.000175,-0.00315
"1935.1389",1935.1389,0.00015,-0.0027
"1935.1667",1935.1667,0.00015,-0.0027
"1935.1944",1935.1944,0.00015,-0.0027
"1935.2222",1935.2222,0.00015,-0.0027
"1935.25",1935.25,0.000125,-0.00225
"1935.2778",1935.2778,0.000125,-0.00225
"1935.3056",1935.3056,0.000125,-0.00225
"1935.3333",1935.3333,0.000125,-0.00225
"1935.3611",1935.3611,1e-04,-0.0018
"1935.3889",1935.3889,1e-04,-0.0018
"1935.4167",1935.4167,0,0
"1935.4444",1935.4444,0,0
"1935.4722",1935.4722,0,0
"1935.5",1935.5,0,0
"1935.5278",1935.5278,0,0
"1935.5556",1935.5556,0,0
"1935.5833",1935.5833,0,0
"1935.6111",1935.6111,0,0
"1935.6389",1935.6389,0,0
"1935.6667",1935.6667,0,0
"1935.6944",1935.6944,0,0
"1935.7222",1935.7222,0,0
"1935.75",1935.75,0,0
"1935.7778",1935.7778,0,0
"1935.8056",1935.8056,0,0
"1935.8333",1935.8333,0,0
"1935.8611",1935.8611,0,0
"1935.8889",1935.8889,0,0
"1935.9167",1935.9167,0,0
"1935.9444",1935.9444,0,0
"1935.9722",1935.9722,0,0
"1936",1936,0,0
"1936.0278",1936.0278,0,0
"1936.0556",1936.0556,0,0
"1936.0833",1936.0833,0,0
"1936.1111",1936.1111,0,0
"1936.1389",1936.1389,0,0
"1936.1667",1936.1667,0,0
"1936.1944",1936.1944,0,0
"1936.2222",1936.2222,0,0
"1936.25",1936.25,0,0
"1936.2778",1936.2778,0,0
"1936.3056",1936.3056,0,0
"1936.3333",1936.3333,0,0
"1936.3611",1936.3611,0,0
"1936.3889",1936.3889,0,0
"1936.4167",1936.4167,0,0
"1936.4444",1936.4444,0,0
"1936.4722",1936.4722,0,0
"1936.5",1936.5,0,0
"1936.5278",1936.5278,0,0
"1936.5556",1936.5556,0,0
"1936.5833",1936.5833,0,0
"1936.6111",1936.6111,0,0
"1936.6389",1936.6389,0,0
"1936.6667",1936.6667,0,0
"1936.6944",1936.6944,0,0
"1936.7222",1936.7222,0,0
"1936.75",1936.75,0,0
"1936.7778",1936.7778,0,0
"1936.8056",1936.8056,0,0
"1936.8333",1936.8333,0,0
"1936.8611",1936.8611,0,0
"1936.8889",1936.8889,0,0
"1936.9167",1936.9167,0,0
"1936.9444",1936.9444,0,0
"1936.9722",1936.9722,0,0
"1937",1937,0,0
"1937.0278",1937.0278,0,0
"1937.0556",1937.0556,0,0
"1937.0833",1937.0833,0,0
"1937.1111",1937.1111,0,0
"1937.1389",1937.1389,0,0
"1937.1667",1937.1667,0,0
"1937.1944",1937.1944,0,0
"1937.2222",1937.2222,0,0
"1937.25",1937.25,0,0
"1937.2778",1937.2778,0,0
"1937.3056",1937.3056,0,0
"1937.3333",1937.3333,0,0
"1937.3611",1937.3611,0,0
"1937.3889",1937.3889,0,0
"1937.4167",1937.4167,0,0
"1937.4444",1937.4444,0,0
"1937.4722",1937.4722,0,0
"1937.5",1937.5,0,0
"1937.5278",1937.5278,0,0
"1937.5556",1937.5556,0,0
"1937.5833",1937.5833,0,0
"1937.6111",1937.6111,0,0
"1937.6389",1937.6389,0,0
"1937.6667",1937.6667,0,0
"1937.6944",1937.6944,0,0
"1937.7222",1937.7222,0,0
"1937.75",1937.75,0,0
"1937.7778",1937.7778,0,0
"1937.8056",1937.8056,0,0
"1937.8333",1937.8333,0,0
"1937.8611",1937.8611,0,0
"1937.8889",1937.8889,0,0
"1937.9167",1937.9167,0,0
"1937.9444",1937.9444,0,0
"1937.9722",1937.9722,0,0
"1938",1938,0,0
"1938.0278",1938.0278,0,0
"1938.0556",1938.0556,0,0
"1938.0833",1938.0833,0,0
"1938.1111",1938.1111,0,0
"1938.1389",1938.1389,0,0
"1938.1667",1938.1667,0,0
"1938.1944",1938.1944,0,0
"1938.2222",1938.2222,0,0
"1938.25",1938.25,0,0
"1938.2778",1938.2778,0,0
"1938.3056",1938.3056,0,0
"1938.3333",1938.3333,0,0
"1938.3611",1938.3611,0,0
"1938.3889",1938.3889,0,0
"1938.4167",1938.4167,0,0
"1938.4444",1938.4444,0,0
"1938.4722",1938.4722,0,0
"1938.5",1938.5,0,0
"1938.5278",1938.5278,0,0
"1938.5556",1938.5556,0,0
"1938.5833",1938.5833,0,0
"1938.6111",1938.6111,0,0
"1938.6389",1938.6389,0,0
"1938.6667",1938.6667,0,0
"1938.6944",1938.6944,0,0
"1938.7222",1938.7222,0,0
"1938.75",1938.75,0,0
"1938.7778",1938.7778,0,0
"1938.8056",1938.8056,0,0
"1938.8333",1938.8333,0,0
"1938.8611",1938.8611,0,0
"1938.8889",1938.8889,0,0
"1938.9167",1938.9167,0,0
"1938.9444",1938.9444,0,0
"1938.9722",1938.9722,0,0
"1939",1939,0,0
"1939.0278",1939.0278,0,0
"1939.0556",1939.0556,0,0
"1939.0833",1939.0833,0,0
"1939.1111",1939.1111,0,0
"1939.1389",1939.1389,0,0
"1939.1667",1939.1667,0,0
"1939.1944",1939.1944,0,0
"1939.2222",1939.2222,0,0
"1939.25",1939.25,0,0
"1939.2778",1939.2778,0,0
"1939.3056",1939.3056,0,0
"1939.3333",1939.3333,0,0
"1939.3611",1939.3611,0,0
"1939.3889",1939.3889,0,0
"1939.4167",1939.4167,0,0
"1939.4444",1939.4444,0,0
"1939.4722",1939.4722,0,0
"1939.5",1939.5,0,0
"1939.5278",1939.5278,0,0
"1939.5556",1939.5556,0,0
"1939.5833",1939.5833,0,0
"1939.6111",1939.6111,0,0
"1939.6389",1939.6389,0,0
"1939.6667",1939.6667,0,0
"1939.6944",1939.6944,0,0
"1939.7222",1939.7222,0,0
"1939.75",1939.75,0,0
"1939.7778",1939.7778,0,0
"1939.8056",1939.8056,0,0
"1939.8333",1939.8333,0,0
"1939.8611",1939.8611,0,0
"1939.8889",1939.8889,0,0
"1939.9167",1939.9167,0,0
"1939.9444",1939.9444,0,0
"1939.9722",1939.9722,0,0
"1940",1940,0,0
"1940.0278",1940.0278,0,0
"1940.0556",1940.0556,0,0
"1940.0833",1940.0833,0,0
"1940.1111",1940.1111,0,0
"1940.1389",1940.1389,0,0
"1940.1667",1940.1667,0,0
"1940.1944",1940.1944,0,0
"1940.2222",1940.2222,0,0
"1940.25",1940.25,0,0
"1940.2778",1940.2778,0,0
"1940.3056",1940.3056,0,0
"1940.3333",1940.3333,0,0
"1940.3611",1940.3611,0,0
"1940.3889",1940.3889,0,0
"1940.4167",1940.4167,0,0
"1940.4444",1940.4444,0,0
"1940.4722",1940.4722,0,0
"1940.5",1940.5,0,0
"1940.5278",1940.5278,0,0
"1940.5556",1940.5556,0,0
"1940.5833",1940.5833,0,0
"1940.6111",1940.6111,0,0
"1940.6389",1940.6389,0,0
"1940.6667",1940.6667,0,0
"1940.6944",1940.6944,0,0
"1940.7222",1940.7222,0,0
"1940.75",1940.75,0,0
"1940.7778",1940.7778,0,0
"1940.8056",1940.8056,0,0
"1940.8333",1940.8333,0,0
"1940.8611",1940.8611,0,0
"1940.8889",1940.8889,0,0
"1940.9167",1940.9167,0,0
"1940.9444",1940.9444,0,0
"1940.9722",1940.9722,0,0
"1941",1941,0,0
"1941.0278",1941.0278,0,0
"1941.0556",1941.0556,0,0
"1941.0833",1941.0833,0,0
"1941.1111",1941.1111,0,0
"1941.1389",1941.1389,0,0
"1941.1667",1941.1667,0,0
"1941.1944",1941.1944,0,0
"1941.2222",1941.2222,0,0
"1941.25",1941.25,0,0
"1941.2778",1941.2778,0,0
"1941.3056",1941.3056,0,0
"1941.3333",1941.3333,0,0
"1941.3611",1941.3611,0,0
"1941.3889",1941.3889,0,0
"1941.4167",1941.4167,0,0
"1941.4444",1941.4444,0,0
"1941.4722",1941.4722,0,0
"1941.5",1941.5,0,0
"1941.5278",1941.5278,0,0
"1941.5556",1941.5556,0,0
"1941.5833",1941.5833,0,0
"1941.6111",1941.6111,0,0
"1941.6389",1941.6389,0,0
"1941.6667",1941.6667,0,0
"1941.6944",1941.6944,0,0
"1941.7222",1941.7222,0,0
"1941.75",1941.75,0,0
"1941.7778",1941.7778,0,0
"1941.8056",1941.8056,0,0
"1941.8333",1941.8333,0,0
"1941.8611",1941.8611,0,0
"1941.8889",1941.8889,0,0
"1941.9167",1941.9167,0,0
"1941.9444",1941.9444,0,0
"1941.9722",1941.9722,0,0
"1942",1942,0,0
"1942.0278",1942.0278,0,0
"1942.0556",1942.0556,0,0
"1942.0833",1942.0833,0,0
"1942.1111",1942.1111,0,0
"1942.1389",1942.1389,0,0
"1942.1667",1942.1667,0,0
"1942.1944",1942.1944,0,0
"1942.2222",1942.2222,0,0
"1942.25",1942.25,0,0
"1942.2778",1942.2778,0,0
"1942.3056",1942.3056,0,0
"1942.3333",1942.3333,0,0
"1942.3611",1942.3611,0,0
"1942.3889",1942.3889,0,0
"1942.4167",1942.4167,0,0
"1942.4444",1942.4444,0,0
"1942.4722",1942.4722,0,0
"1942.5",1942.5,0,0
"1942.5278",1942.5278,0,0
"1942.5556",1942.5556,0,0
"1942.5833",1942.5833,0,0
"1942.6111",1942.6111,0,0
"1942.6389",1942.6389,0,0
"1942.6667",1942.6667,0,0
"1942.6944",1942.6944,0,0
"1942.7222",1942.7222,0,0
"1942.75",1942.75,0,0
"1942.7778",1942.7778,0,0
"1942.8056",1942.8056,0,0
"1942.8333",1942.8333,0,0
"1942.8611",1942.8611,0,0
"1942.8889",1942.8889,0,0
"1942.9167",1942.9167,0,0
"1942.9444",1942.9444,0,0
"1942.9722",1942.9722,0,0
"1943",1943,0,0
"1943.0278",1943.0278,0,0
"1943.0556",1943.0556,0,0
"1943.0833",1943.0833,0,0
"1943.1111",1943.1111,0,0
"1943.1389",1943.1389,0,0
"1943.1667",1943.1667,0,0
"1943.1944",1943.1944,0,0
"1943.2222",1943.2222,0,0
"1943.25",1943.25,0,0
"1943.2778",1943.2778,0,0
"1943.3056",1943.3056,0,0
"1943.3333",1943.3333,0,0
"1943.3611",1943.3611,0,0
"1943.3889",1943.3889,0,0
"1943.4167",1943.4167,0,0
"1943.4444",1943.4444,0,0
"1943.4722",1943.4722,0,0
"1943.5",1943.5,0,0
"1943.5278",1943.5278,0,0
"1943.5556",1943.5556,0,0
"1943.5833",1943.5833,0,0
"1943.6111",1943.6111,0,0
"1943.6389",1943.6389,0,0
"1943.6667",1943.6667,0,0
"1943.6944",1943.6944,0,0
"1943.7222",1943.7222,0,0
"1943.75",1943.75,0,0
"1943.7778",1943.7778,0,0
"1943.8056",1943.8056,0,0
"1943.8333",1943.8333,0,0
"1943.8611",1943.8611,0,0
"1943.8889",1943.8889,0,0
"1943.9167",1943.9167,0,0
"1943.9444",1943.9444,0,0
"1943.9722",1943.9722,0,0
"1944",1944,0,0
"1944.0278",1944.0278,0,0
"1944.0556",1944.0556,0,0
"1944.0833",1944.0833,0,0
"1944.1111",1944.1111,0,0
"1944.1389",1944.1389,0,0
"1944.1667",1944.1667,0,0
"1944.1944",1944.1944,0,0
"1944.2222",1944.2222,0,0
"1944.25",1944.25,0,0
"1944.2778",1944.2778,0,0
"1944.3056",1944.3056,0,0
"1944.3333",1944.3333,0,0
"1944.3611",1944.3611,0,0
"1944.3889",1944.3889,0,0
"1944.4167",1944.4167,0,0
"1944.4444",1944.4444,0,0
"1944.4722",1944.4722,0,0
"1944.5",1944.5,0,0
"1944.5278",1944.5278,0,0
"1944.5556",1944.5556,0,0
"1944.5833",1944.5833,0,0
"1944.6111",1944.6111,0,0
"1944.6389",1944.6389,0,0
"1944.6667",1944.6667,0,0
"1944.6944",1944.6944,0,0
"1944.7222",1944.7222,0,0
"1944.75",1944.75,0,0
"1944.7778",1944.7778,0,0
"1944.8056",1944.8056,0,0
"1944.8333",1944.8333,0,0
"1944.8611",1944.8611,0,0
"1944.8889",1944.8889,0,0
"1944.9167",1944.9167,0,0
"1944.9444",1944.9444,0,0
"1944.9722",1944.9722,0,0
"1945",1945,0,0
"1945.0278",1945.0278,0,0
"1945.0556",1945.0556,0,0
"1945.0833",1945.0833,0,0
"1945.1111",1945.1111,0,0
"1945.1389",1945.1389,0,0
"1945.1667",1945.1667,0,0
"1945.1944",1945.1944,0,0
"1945.2222",1945.2222,0,0
"1945.25",1945.25,0,0
"1945.2778",1945.2778,0,0
"1945.3056",1945.3056,0,0
"1945.3333",1945.3333,0,0
"1945.3611",1945.3611,0,0
"1945.3889",1945.3889,0,0
"1945.4167",1945.4167,0,0
"1945.4444",1945.4444,0,0
"1945.4722",1945.4722,0,0
"1945.5",1945.5,0,0
"1945.5278",1945.5278,0,0
"1945.5556",1945.5556,0,0
"1945.5833",1945.5833,0,0
"1945.6111",1945.6111,0,0
"1945.6389",1945.6389,0,0
"1945.6667",1945.6667,0,0
"1945.6944",1945.6944,0,0
"1945.7222",1945.7222,0,0
"1945.75",1945.75,0,0
"1945.7778",1945.7778,0,0
"1945.8056",1945.8056,0,0
"1945.8333",1945.8333,0,0
"1945.8611",1945.8611,0,0
"1945.8889",1945.8889,0,0
"1945.9167",1945.9167,0,0
"1945.9444",1945.9444,0,0
"1945.9722",1945.9722,0,0
"1946",1946,0,0
"1946.0278",1946.0278,0,0
"1946.0556",1946.0556,0,0
"1946.0833",1946.0833,0,0
"1946.1111",1946.1111,0,0
"1946.1389",1946.1389,0,0
"1946.1667",1946.1667,0,0
"1946.1944",1946.1944,0,0
"1946.2222",1946.2222,0,0
"1946.25",1946.25,0,0
"1946.2778",1946.2778,0,0
"1946.3056",1946.3056,0,0
"1946.3333",1946.3333,0,0
"1946.3611",1946.3611,0,0
"1946.3889",1946.3889,0,0
"1946.4167",1946.4167,0,0
"1946.4444",1946.4444,0,0
"1946.4722",1946.4722,0,0
"1946.5",1946.5,0,0
"1946.5278",1946.5278,0,0
"1946.5556",1946.5556,0,0
"1946.5833",1946.5833,0,0
"1946.6111",1946.6111,0,0
"1946.6389",1946.6389,0,0
"1946.6667",1946.6667,0,0
"1946.6944",1946.6944,0,0
"1946.7222",1946.7222,0,0
"1946.75",1946.75,0,0
"1946.7778",1946.7778,0,0
"1946.8056",1946.8056,0,0
"1946.8333",1946.8333,0,0
"1946.8611",1946.8611,0,0
"1946.8889",1946.8889,0,0
"1946.9167",1946.9167,0,0
"1946.9444",1946.9444,0,0
"1946.9722",1946.9722,0,0
"1947",1947,0,0
"1947.0278",1947.0278,0,0
"1947.0556",1947.0556,0,0
"1947.0833",1947.0833,0,0
"1947.1111",1947.1111,0,0
"1947.1389",1947.1389,0,0
"1947.1667",1947.1667,0,0
"1947.1944",1947.1944,0,0
"1947.2222",1947.2222,0,0
"1947.25",1947.25,0,0
"1947.2778",1947.2778,0,0
"1947.3056",1947.3056,0,0
"1947.3333",1947.3333,0,0
"1947.3611",1947.3611,0,0
"1947.3889",1947.3889,0,0
"1947.4167",1947.4167,0,0
"1947.4444",1947.4444,0,0
"1947.4722",1947.4722,0,0
"1947.5",1947.5,0,0
"1947.5278",1947.5278,0,0
"1947.5556",1947.5556,0,0
"1947.5833",1947.5833,0,0
"1947.6111",1947.6111,0,0
"1947.6389",1947.6389,0,0
"1947.6667",1947.6667,0,0
"1947.6944",1947.6944,0,0
"1947.7222",1947.7222,0,0
"1947.75",1947.75,0,0
"1947.7778",1947.7778,0,0
"1947.8056",1947.8056,0,0
"1947.8333",1947.8333,0,0
"1947.8611",1947.8611,0,0
"1947.8889",1947.8889,0,0
"1947.9167",1947.9167,0,0
"1947.9444",1947.9444,0,0
"1947.9722",1947.9722,0,0
"1948",1948,0,0
"1948.0278",1948.0278,0,0
"1948.0556",1948.0556,0,0
"1948.0833",1948.0833,0,0
"1948.1111",1948.1111,0,0
"1948.1389",1948.1389,0,0
"1948.1667",1948.1667,0,0
"1948.1944",1948.1944,0,0
"1948.2222",1948.2222,0,0
"1948.25",1948.25,0,0
"1948.2778",1948.2778,0,0
"1948.3056",1948.3056,0,0
"1948.3333",1948.3333,0,0
"1948.3611",1948.3611,0,0
"1948.3889",1948.3889,0,0
"1948.4167",1948.4167,0,0
"1948.4444",1948.4444,0,0
"1948.4722",1948.4722,0,0
"1948.5",1948.5,0,0
"1948.5278",1948.5278,0,0
"1948.5556",1948.5556,0,0
"1948.5833",1948.5833,0,0
"1948.6111",1948.6111,0,0
"1948.6389",1948.6389,0,0
"1948.6667",1948.6667,0,0
"1948.6944",1948.6944,0,0
"1948.7222",1948.7222,0,0
"1948.75",1948.75,0,0
"1948.7778",1948.7778,0,0
"1948.8056",1948.8056,0,0
"1948.8333",1948.8333,0,0
"1948.8611",1948.8611,0,0
"1948.8889",1948.8889,0,0
"1948.9167",1948.9167,0,0
"1948.9444",1948.9444,0,0
"1948.9722",1948.9722,0,0
"1949",1949,0,0
"1949.0278",1949.0278,0,0
"1949.0556",1949.0556,0,0
"1949.0833",1949.0833,0,0
"1949.1111",1949.1111,0,0
"1949.1389",1949.1389,0,0
"1949.1667",1949.1667,0,0
"1949.1944",1949.1944,0,0
"1949.2222",1949.2222,0,0
"1949.25",1949.25,0,0
"1949.2778",1949.2778,0,0
"1949.3056",1949.3056,0,0
"1949.3333",1949.3333,0,0
"1949.3611",1949.3611,0,0
"1949.3889",1949.3889,0,0
"1949.4167",1949.4167,0,0
"1949.4444",1949.4444,0,0
"1949.4722",1949.4722,0,0
"1949.5",1949.5,0,0
"1949.5278",1949.5278,0,0
"1949.5556",1949.5556,0,0
"1949.5833",1949.5833,0,0
"1949.6111",1949.6111,0,0
"1949.6389",1949.6389,0,0
"1949.6667",1949.6667,0,0
"1949.6944",1949.6944,0,0
"1949.7222",1949.7222,0,0
"1949.75",1949.75,0,0
"1949.7778",1949.7778,0,0
"1949.8056",1949.8056,0,0
"1949.8333",1949.8333,0,0
"1949.8611",1949.8611,0,0
"1949.8889",1949.8889,0,0
"1949.9167",1949.9167,0,0
"1949.9444",1949.9444,0,0
"1949.9722",1949.9722,0,0
"1950",1950,0,0
"1950.0278",1950.0278,0,0
"1950.0556",1950.0556,0,0
"1950.0833",1950.0833,0,0
"1950.1111",1950.1111,0,0
"1950.1389",1950.1389,0,0
"1950.1667",1950.1667,0,0
"1950.1944",1950.1944,0,0
"1950.2222",1950.2222,0,0
"1950.25",1950.25,0,0
"1950.2778",1950.2778,0,0
"1950.3056",1950.3056,0,0
"1950.3333",1950.3333,0,0
"1950.3611",1950.3611,0,0
"1950.3889",1950.3889,0,0
"1950.4167",1950.4167,0,0
"1950.4444",1950.4444,0,0
"1950.4722",1950.4722,0,0
"1950.5",1950.5,0,0
"1950.5278",1950.5278,0,0
"1950.5556",1950.5556,0,0
"1950.5833",1950.5833,0,0
"1950.6111",1950.6111,0,0
"1950.6389",1950.6389,0,0
"1950.6667",1950.6667,0,0
"1950.6944",1950.6944,0,0
"1950.7222",1950.7222,0,0
"1950.75",1950.75,0,0
"1950.7778",1950.7778,0,0
"1950.8056",1950.8056,0,0
"1950.8333",1950.8333,0,0
"1950.8611",1950.8611,0,0
"1950.8889",1950.8889,0,0
"1950.9167",1950.9167,0,0
"1950.9444",1950.9444,0,0
"1950.9722",1950.9722,0,0
"1951",1951,0,0
"1951.0278",1951.0278,0,0
"1951.0556",1951.0556,0,0
"1951.0833",1951.0833,0,0
"1951.1111",1951.1111,0,0
"1951.1389",1951.1389,0,0
"1951.1667",1951.1667,0,0
"1951.1944",1951.1944,0,0
"1951.2222",1951.2222,0,0
"1951.25",1951.25,0,0
"1951.2778",1951.2778,0,0
"1951.3056",1951.3056,0,0
"1951.3333",1951.3333,0,0
"1951.3611",1951.3611,0,0
"1951.3889",1951.3889,0,0
"1951.4167",1951.4167,0,0
"1951.4444",1951.4444,0,0
"1951.4722",1951.4722,0,0
"1951.5",1951.5,0,0
"1951.5278",1951.5278,0,0
"1951.5556",1951.5556,0,0
"1951.5833",1951.5833,0,0
"1951.6111",1951.6111,0,0
"1951.6389",1951.6389,0,0
"1951.6667",1951.6667,0,0
"1951.6944",1951.6944,0,0
"1951.7222",1951.7222,0,0
"1951.75",1951.75,0,0
"1951.7778",1951.7778,0,0
"1951.8056",1951.8056,0,0
"1951.8333",1951.8333,0,0
"1951.8611",1951.8611,0,0
"1951.8889",1951.8889,0,0
"1951.9167",1951.9167,0,0
"1951.9444",1951.9444,0,0
"1951.9722",1951.9722,0,0
"1952",1952,0,0
"1952.0278",1952.0278,0,0
"1952.0556",1952.0556,0,0
"1952.0833",1952.0833,0,0
"1952.1111",1952.1111,0,0
"1952.1389",1952.1389,0,0
"1952.1667",1952.1667,0,0
"1952.1944",1952.1944,0,0
"1952.2222",1952.2222,0,0
"1952.25",1952.25,0,0
"1952.2778",1952.2778,0,0
"1952.3056",1952.3056,0,0
"1952.3333",1952.3333,0,0
"1952.3611",1952.3611,0,0
"1952.3889",1952.3889,0,0
"1952.4167",1952.4167,0,0
"1952.4444",1952.4444,0,0
"1952.4722",1952.4722,0,0
"1952.5",1952.5,0,0
"1952.5278",1952.5278,0,0
"1952.5556",1952.5556,0,0
"1952.5833",1952.5833,0,0
"1952.6111",1952.6111,0,0
"1952.6389",1952.6389,0,0
"1952.6667",1952.6667,0,0
"1952.6944",1952.6944,0,0
"1952.7222",1952.7222,0,0
"1952.75",1952.75,0,0
"1952.7778",1952.7778,0,0
"1952.8056",1952.8056,0,0
"1952.8333",1952.8333,0,0
"1952.8611",1952.8611,0,0
"1952.8889",1952.8889,0,0
"1952.9167",1952.9167,0,0
"1952.9444",1952.9444,0,0
"1952.9722",1952.9722,0,0
"1953",1953,0,0
"1953.0278",1953.0278,0,0
"1953.0556",1953.0556,0,0
"1953.0833",1953.0833,0,0
"1953.1111",1953.1111,0,0
"1953.1389",1953.1389,0,0
"1953.1667",1953.1667,0,0
"1953.1944",1953.1944,0,0
"1953.2222",1953.2222,0,0
"1953.25",1953.25,0,0
"1953.2778",1953.2778,0,0
"1953.3056",1953.3056,0,0
"1953.3333",1953.3333,0,0
"1953.3611",1953.3611,0,0
"1953.3889",1953.3889,0,0
"1953.4167",1953.4167,0,0
"1953.4444",1953.4444,0,0
"1953.4722",1953.4722,0,0
"1953.5",1953.5,0,0
"1953.5278",1953.5278,0,0
"1953.5556",1953.5556,0,0
"1953.5833",1953.5833,0,0
"1953.6111",1953.6111,0,0
"1953.6389",1953.6389,0,0
"1953.6667",1953.6667,0,0
"1953.6944",1953.6944,0,0
"1953.7222",1953.7222,0,0
"1953.75",1953.75,0,0
"1953.7778",1953.7778,0,0
"1953.8056",1953.8056,0,0
"1953.8333",1953.8333,0,0
"1953.8611",1953.8611,0,0
"1953.8889",1953.8889,0,0
"1953.9167",1953.9167,0,0
"1953.9444",1953.9444,0,0
"1953.9722",1953.9722,0,0
"1954",1954,0,0
"1954.0278",1954.0278,0,0
"1954.0556",1954.0556,0,0
"1954.0833",1954.0833,0,0
"1954.1111",1954.1111,0,0
"1954.1389",1954.1389,0,0
"1954.1667",1954.1667,0,0
"1954.1944",1954.1944,0,0
"1954.2222",1954.2222,0,0
"1954.25",1954.25,0,0
"1954.2778",1954.2778,0,0
"1954.3056",1954.3056,0,0
"1954.3333",1954.3333,0,0
"1954.3611",1954.3611,0,0
"1954.3889",1954.3889,0,0
"1954.4167",1954.4167,0,0
"1954.4444",1954.4444,0,0
"1954.4722",1954.4722,0,0
"1954.5",1954.5,0,0
"1954.5278",1954.5278,0,0
"1954.5556",1954.5556,0,0
"1954.5833",1954.5833,0,0
"1954.6111",1954.6111,0,0
"1954.6389",1954.6389,0,0
"1954.6667",1954.6667,0,0
"1954.6944",1954.6944,0,0
"1954.7222",1954.7222,0,0
"1954.75",1954.75,0,0
"1954.7778",1954.7778,0,0
"1954.8056",1954.8056,0,0
"1954.8333",1954.8333,0,0
"1954.8611",1954.8611,0,0
"1954.8889",1954.8889,0,0
"1954.9167",1954.9167,0,0
"1954.9444",1954.9444,0,0
"1954.9722",1954.9722,0,0
"1955",1955,0,0
"1955.0278",1955.0278,0,0
"1955.0556",1955.0556,0,0
"1955.0833",1955.0833,0,0
"1955.1111",1955.1111,0,0
"1955.1389",1955.1389,0,0
"1955.1667",1955.1667,0,0
"1955.1944",1955.1944,0,0
"1955.2222",1955.2222,0,0
"1955.25",1955.25,0,0
"1955.2778",1955.2778,0,0
"1955.3056",1955.3056,0,0
"1955.3333",1955.3333,0,0
"1955.3611",1955.3611,0,0
"1955.3889",1955.3889,0,0
"1955.4167",1955.4167,0,0
"1955.4444",1955.4444,0,0
"1955.4722",1955.4722,0,0
"1955.5",1955.5,0,0
"1955.5278",1955.5278,0,0
"1955.5556",1955.5556,0,0
"1955.5833",1955.5833,0,0
"1955.6111",1955.6111,0,0
"1955.6389",1955.6389,0,0
"1955.6667",1955.6667,0,0
"1955.6944",1955.6944,0,0
"1955.7222",1955.7222,0,0
"1955.75",1955.75,0,0
"1955.7778",1955.7778,0,0
"1955.8056",1955.8056,0,0
"1955.8333",1955.8333,0,0
"1955.8611",1955.8611,0,0
"1955.8889",1955.8889,0,0
"1955.9167",1955.9167,0,0
"1955.9444",1955.9444,0,0
"1955.9722",1955.9722,0,0
"1956",1956,0.00275,-0.0495
"1956.0278",1956.0278,0.003425,-0.06165
"1956.0556",1956.0556,0.0041,-0.0738
"1956.0833",1956.0833,0.0048,-0.0864
"1956.1111",1956.1111,0.005475,-0.09855
"1956.1389",1956.1389,0.00615,-0.1107
"1956.1667",1956.1667,0.0068,-0.1224
